"uid","phyto_mean_biovol","phyto_se_biovol","phyto_total_density","zoo_mean_biomass","zoo_total_density","temp_mean","phos_total_mean","nitrate_mean","silicate_mean","site_id"
7255,51.9564934717665,481.878625337996,42881.8381,0.165322310590902,600.2378,28.8333333333333,34,0,1.075,"NLA12_MO-103"
7256,460.329935987179,3274.48492914424,3980.5776,0.605756831348748,353.3819,17.08,40,0.003,16.667,"NLA12_WA-126"
7257,151.68183048253,7961.40189927595,62186.3504,9.55172003138368,42.8248,20.9,93,0.003,40.556,"NLA12_WA-112"
7258,130.675895485262,856.805854867595,2282.4915,1.27394276816092,375.036,22.1966666666667,38,0,22.566,"NLA12_WA-108"
7259,87.1948347786685,3221.84398285919,53523.911379,0.164343974114183,495.15657899,29.075,19,0,8.799,"NLA12_VA-110"
7260,98.7570296456677,322.427886757643,26151.2612,0.536472814536332,257.9853,28.55,24,0,2.686,"NLA12_VA-103"
7262,96.6089077932423,372.100084694229,4654.9419,0.638038192364031,111.8234,30.4,5,0.05,2.71,"NLA12_OK-299"
7263,39.7216184438696,103.188941569455,4065.7672,0.795337539784466,53.727,21.9,4.1,0.005,7.67,"NLA12_CA-167"
7264,142.023613250605,339.491698183931,4542.8053,0.0860466636167571,84.1555,27.875,16,0.003,1.509,"NLA12_RI-108"
7265,114.199303679064,5798.17973192475,365509.906,0.0560577856338456,2972.3097,28.7,43,0.005,15.579,"NLA12_TX-201"
7266,769.107932971651,3505.54244690829,3024.6068,1.71663552649139,20.9804,14.3133333333333,26,0.005,5.004,"NLA12_NY-0109"
7267,112.379332223717,9372.30122675101,99008.8412,1.01925358402485,62.2066,25.1,100,0.01,21.295,"NLA12_SD-105"
7268,90.4386807481505,260.701527232528,5168.7356,0.131419029014093,508.4667,29.4,24,0.002,9.531,"NLA12_IN-146"
7269,25.7973833159427,176.291339333322,11483.5568,0.132002437705848,90.0847,26.8333333333333,5,0.04,0.897,"NLA12_PA-114"
7275,2699.2982480065,12010.7962524654,2301.0873,5.31767028650331,87.7756,20.7,88,0.008,20.375,"NLA12_NV-177"
7276,1429.85567799159,10855.0978224608,15471.571,1.30854872656291,120.4928,21,230,0.047,60.271,"NLA12_NV-137"
7282,94.2564557841343,6941.62830442957,911298.6591,0.235140970778404,524.4101,28.1333333333333,62,0,9.512,"NLA12_IL-106"
7284,18.437623141665,56.5652034359039,22223.9463,0.362403445197839,398.3748,23.3666666666667,12,0.026,0.139,"NLA12_NY-0111"
7286,594.869467196834,28355.3634122571,92815.3568,0.0804083039823134,4132.4799,30.15,327,0.05,3.65,"NLA12_OK-296"
7287,43.2412340152549,1719.65924376779,116282.0698,0.210419957702523,205.1659,28.3666666666667,17,0.002,2.211,"NLA12_NY-R08"
7288,625.260786606447,1321.15013420052,1305.1533,0.530686808173035,224.1077,29.2,16,0.003,2.989,"NLA12_IN-116"
7289,72.0117420009198,156.545877050901,1693.851,0.0874662479949816,676.5524,19.49,6,0,1.578,"NLA12_CA-R05"
7290,32.2534889422633,4589.30145310113,442228.1765,0.14245307792625,742.9499,26.4666666666667,38,0.003,7.886,"NLA12_AZ-140"
7291,33.6355996189394,89.8690336449625,62252.8877,0.120104300112236,220.5175,27.7,31,0,12.345,"NLA12_AL-R03"
7292,46.8010952226773,1819.88895063445,302720.7954,0.06541613207505,178.9528,29.5,56,0,3.527,"NLA12_AL-103"
7294,174.022554906937,505.212057710973,341.4778,0.0991156546009289,433.8124,28.55,8,0.002,3.202,"NLA12_OH-127"
7295,217.125896060775,1012.69079659631,2235.1581,0.522453726660476,22.1834,25.3,7,0,3.586,"NLA12_NH-109"
7297,40.245921069492,181.777829199652,42163.4788,0.0208525431655045,1822.5259,25.75,17,0.002,3.307,"NLA12_ME-R11"
7298,88.8734112262671,1665.60413588649,19121.0755,0.0539471719106178,340.8149,24.425,5,0.11,2.759,"NLA12_MD-103"
7304,116.880132672471,1141.63647107457,45196.5353,0.0638347391126145,1233.5744,28.5333333333333,39,0.003,12.612,"NLA12_TX-182"
7306,28459.5740830978,235328.0221309,901.5329,0.696731841824904,25.5312,14.7,20,0,2.728,"NLA12_NV-144"
7307,204.434382385403,3061.15205846085,34530.4849,0.0686936602707248,2985.2158,28.395,157,0.007,2.354,"NLA12_GA-102"
7314,68.9511490169418,195.151740385631,5630.3739,0.471258247343708,200.3827,25.4,6,0.05,3.74,"NLA12_ME-114"
7321,136.703376370052,1888.81743665626,7250.4908,0.435415492760436,160.6105,21.2,11,0.002,5.324,"NLA12_MT-106"
7322,40.4276999708402,391.8233396523,12391.0116,18.725049687155,6.7925,9.5,5,0.36,1.465,"NLA12_CO-119"
7325,2165.19869181636,4217.22853465937,3104.7323,0.464512060736223,336.0367,24.3875,15,0,2.609,"NLA12_CO-106"
7338,886.877310021169,5345.81704176138,982.6858,1.31544945190114,221.4564,21.2,31,0.002,14.013,"NLA12_CA-R01"
7339,535.65803877387,36489.8097946068,775849.1856,0.0291898175249591,4520.9087,25.7,136,0.002,3.051,"NLA12_NY-R04"
7340,229.352042352858,1797.43498986373,22460.8029,0.0236620878767203,77.677,26.3666666666667,9,0,1.645,"NLA12_NY-R11"
7341,729.522327872162,1102.13709824021,2540.9385,0.02642281792316,454.2324,23.9333333333333,7.2,0.005,8.97,"NLA12_CA-111"
7344,86.1502944485397,1208.61184272521,48175.2092,1.36206533055133,229.571,27.5666666666667,219,0.015,17.206,"NLA12_NE-101"
7350,152.378388778368,3009.41467307246,44929.1001,0.051906778213887,4904.5059,26.5,153,0.002,46.454,"NLA12_ND-114"
7357,1029.70174160906,22385.0558001084,25452.4457,0.0875562931679117,4660.6233,26.6,304,0,22.179,"NLA12_SD-133"
7360,122.478360951835,138.944526774652,3353.4585,0.71386277955621,13.7137,24.3666666666667,10,0.042,5.042,"NLA12_PA-R10"
7361,141.795413327896,811.321863237951,10446.3975,0.0345624704950804,278.9789,25.1666666666667,22,0.008,2.923,"NLA12_PA-R11"
7364,120.036820220324,239.746753963249,6286.467,0.233484435862978,196.5994,30.7533333333333,5,0.05,4.56,"NLA12_OK-306"
7366,216.379410103215,367.822714302349,858.9028,0.225236963667897,236.4603,16.8333333333333,4.1,0.005,3.05,"NLA12_CA-200"
7367,42.0689666614951,72.5949275356045,3082.8707,0.915656198903912,62.9329,16.8,6,0.007,3.312,"NLA12_UT-203"
7368,326.993438044253,3416.44457904024,10086.1241,0.539865115304659,24.8212,30.7,37,0.08,2.698,"NLA12_AL-104"
7369,87.0296304501414,5494.1329031931,369106.5761,0.0411662851685159,5011.9509,28.94,144,0,4.669,"NLA12_NE-106"
7370,79.3936230288414,536.386251082756,114831.1074,0.0979644115386459,742.6452,27.8025,58,0.002,16.357,"NLA12_IN-108"
7372,464.245931246285,2713.43291900933,5383.5404,0.175288632959122,70.2276,29.2766666666667,54,0.022,7.85,"NLA12_MS-103"
7375,185.546670170447,4679.25585493936,74678.9516,0.0835359326048831,238.8541,29.1666666666667,33,0.003,5.049,"NLA12_AL-112"
7376,32.2634626420888,605.701532351924,58699.0982,0.508496606352968,106.0953,29.7,24,0.004,8.858,"NLA12_AL-R05"
7377,28.675557864449,698.200189599265,426527.1706,0.0792912963137187,524.0159,18.8,176,0.002,3.175,"NLA12_NY-R07"
7378,153.238574020027,1136.09359332242,697.1262,0.154672509255727,677.5535,28.0666666666667,13,0.003,4.332,"NLA12_VA-R14"
7379,457.298160362701,2826.72410280303,1153.3904,0.0230309346657125,84.8207,26.4666666666667,16,0,5.609,"NLA12_CA-R03"
7381,116.171366818304,1113.81590053445,11163.5299,0.0295773633862144,1968.1707,25.8,28,0,0.259,"NLA12_MN-126"
7383,760.565272405972,878.235004270601,431.0313,3.0205498975903,52.9735,NA,42,0.003,19.456,"NLA12_WY-124"
7384,90.4188740775609,8556.80475534638,127690.1259,3.54654055363719,162.2037,25.2666666666667,176,0.002,24.464,"NLA12_ND-109"
7385,78.1170438079204,1212.03273375327,87460.5063,0.121265599009174,816.9349,30.1666666666667,109,0,3.138,"NLA12_IL-120"
7389,170.642019265632,1180.56622670389,18446.4547,2.55889975725912,29.2081,23.375,10,0.002,3.827,"NLA12_ME-R08"
7390,3041.10972797568,30298.1676808054,1792.5456,0.192240374633329,282.8152,24.7125,13,0.003,3.54,"NLA12_ME-R02"
7392,82.6871949123656,3759.19005660695,208787.1412,0.0139393813261097,1628.8743,NA,88,0.002,6.684,"NLA12_AR-101"
7395,32.4414054020627,134.998478397624,9809.1901,0.0333436054917826,111.6286,23.425,45,0,24.594,"NLA12_CO-129"
7396,473.194042309584,1382.60641560782,2606.9129,8.6901206753441,10.9633,20.5666666666667,40,0.002,20.375,"NLA12_CA-R02"
7402,40.9657058943071,4698.98355954608,309925.9504,0.263210773776808,147.0088,29.8,17,0.05,5.78,"NLA12_OK-119"
7403,177.222868184682,321.147240925114,2999.2455,0.044650578013467,446.8408,26.6666666666667,41,0.002,19.886,"NLA12_MN-141"
7404,93.7416091466817,565.043290675176,38274.9868,0.0243574994537014,2649.1923,27.05,82,0,7.943,"NLA12_MS-126"
7405,1075.90647608642,48688.9941239844,61768.2909,0.11054103282539,7766.6526,27.55,1399,0,1.285,"NLA12_NE-110"
7406,865.864281171116,6017.56538615934,5874.9107,1.56932172553201,654.2956,24.35,82,0.013,9.76,"NLA12_WY-102"
7409,749.359872979457,36282.0404481881,39544.9106,0.0615823467443872,382.3612,NA,34,0.003,3.047,"NLA12_AR-105"
7410,167.371376652605,799.388974232531,2646.9343,0.0753537075672312,1089.4381,26.5333333333333,19,0.003,6.6,"NLA12_VA-104"
7411,217.458593835858,6123.70868911498,27733.9443,0.342330680789201,116.7307,26.2333333333333,40,0.003,16.295,"NLA12_MN-110"
7412,48.7985461468221,235.637062790133,905.7861,1.88316122351888,3.5733,NA,9,0.012,3.993,"NLA12_ID-210"
7413,156.293547640173,365.733662936831,208.306691425,0.10812339030672,85.42,15.65,23,0,10.782,"NLA12_ID-145"
7414,1380.61269657944,21423.5750016927,10153.3126,0.460577970563574,382.6008,26.2,147,0.003,0.216,"NLA12_SD-189"
7416,27.6033690504956,715.587299753401,139472.0265,0.0494306116892022,2171.2072,29.475,97,0,6.132,"NLA12_MO-101"
7417,56.2988866339239,9099.47726330682,1577067.9813,0.58856015233158,614.1865,25.3,1254,0.002,27.008,"NLA12_ND-149"
7418,46.6859211711616,8516.63696458359,648369.0039,0.16179796957371,1903.3737,25.2333333333333,333,0,36.788,"NLA12_ND-164"
7419,88.9127074276495,1056.10414809967,15952.8636,0.355059395631421,594.8754,27.25,25,0.005,0.541,"NLA12_MN-R12"
7420,32940.5918283762,707847.665744889,2476.2667,0.41823295682843,320.3057,25.22,10,0.05,1.3,"NLA12_ME-134"
7421,66.4109123156064,514.532177709316,11649.9728,0.104698856743844,1512.0146,23.0333333333333,23,0,2.615,"NLA12_NY-R06"
7422,60.0879690771228,133.578572992875,3037.8027,0.212319772502889,220.9083,24.0333333333333,9,0.002,2.636,"NLA12_NY-R03"
7423,37.9129204874791,264.118007475954,4155.8788,0.921942869732483,118.011,21.2666666666667,4.1,0.005,3.08,"NLA12_CA-166"
7424,772.800282797186,5607.17850112084,1046.9694,0.151673968066581,747.117,26.2,7.5,0.005,20.2,"NLA12_CA-112"
7425,31.6725721949412,1915.51861394348,351952.3126,0.24291639339814,781.2828,26.0066666666667,86,0.002,22.453,"NLA12_MN-157"
7429,34.6613984982732,255.21613775712,7480.4683,0.0462700811526385,338.7567,23.0333333333333,12,0.002,5.536,"NLA12_ME-R15"
7430,1029.93840697951,2483.63722511273,3238.8962,0.23666536417104,296.866,22.25,9,0.002,3.197,"NLA12_ME-R06"
7431,426.703184232814,1159.56239691441,3504.1282,0.479377210712481,34.8304,21.475,10,0.002,4.105,"NLA12_ME-R10"
7432,54.3388526239094,225.599403927183,3166.1859,0.0615723014004501,258.5026,26.4,11,0,1.888,"NLA12_MN-R01"
7433,179.42574828364,667.634908681593,7136.0741,0.0416635956488374,276.7812,29.26,21,0.003,6.807,"NLA12_MS-105"
7435,47.0850296086938,886.562638519579,415071.6032,0.145143296372566,2093.5352,29.8,225,0.002,47.049,"NLA12_NE-129"
7442,93.5443763254928,349.60249376873,13846.1712,0.129366030042583,1201.1484,27.4733333333333,17,0.003,2.507,"NLA12_IN-160"
7443,84.153305292527,451.410291063105,6455.3303,0.471617593313937,307.5532,27.6,11,0.564,3.479,"NLA12_IN-172"
7444,65.1065421840753,158.998837243711,8284.1356,0.135520767373062,250.3085,27.87,32,0.004,15.353,"NLA12_IN-128"
7446,201.004173300691,11661.6355525035,141125.6326,0.543476798856839,150.1801,30.3,45,0.002,0.568,"NLA12_IL-109"
7449,22.0931525361018,771.735595516844,1027458.137,0.095555186205482,1894.6193,NA,279,0.002,46.972,"NLA12_ND-193"
7450,1984.62396939557,3176.2058331387,1793.4136,0.0680660995544604,981.4166,24.85,18,0,3.712,"NLA12_CT-107"
7451,450.065841266918,737.044375715157,410.5647,0.130902028403331,263.8775,24.0666666666667,357,0.003,11.315,"NLA12_SD-165"
7453,150.032815793314,888.788099622592,14697.865,0.0919380250858353,126.8126,30.81,15,0.003,7.35,"NLA12_GA-104"
7455,81.776558480009,1579.86127478747,41166.5643,0.0820530315301901,2235.3909,21.09,40,0.128,4.714,"NLA12_VA-126"
7459,39.7138238435824,350.720913390645,63684.3968,0.056539879993295,395.5279,31.0333333333333,62,0.003,13.866,"NLA12_AL-114"
7460,85.973987588096,975.093779001014,23450.4552,0.426522815986744,3370.5599,24.2675,366,0,1.742,"NLA12_SD-132"
7461,112.128195853708,724.68248721682,11472.0442,0.0475975709991649,1172.4821,30.5,28,0.003,12.094,"NLA12_GA-R01"
7462,71.1660554321171,6263.36118446218,223123.0495,5.80305623923035,105.6789,28.2666666666667,684,0.002,44.001,"NLA12_IA-102"
7463,332.745604300914,1805.75365561853,3323.1631,0.116301909437568,276.9559,23.6666666666667,15,0.05,0.5,"NLA12_ME-109"
7464,543.527207215219,1513.62695401733,9310.431,0.110887182626309,2698.2821,24.35,28,0.003,0.298,"NLA12_MN-R13"
7465,1504.76775745607,7575.123278439,3056.7526,0.113213800791222,221.7583,15.9533333333333,12,0.002,1.564,"NLA12_NV-R01"
7471,122.863853490169,8139.62356741462,86805.7515,6.11544044872577,113.8691,20.6,74,0.002,7.528,"NLA12_MT-160"
7472,10.610138444187,33.8891585896787,31284.376,0.787278249392688,124.0301,19.6433333333333,28,0.002,11.832,"NLA12_MT-156"
7474,62.3420648788761,73.6938180328131,4149.8037,0.181203668549041,317.1172,23.0333333333333,12,0.002,0.404,"NLA12_ME-R03"
7475,1.82882595798763,52.3597555685955,960498.524,1.10760845752214,190.7982,22.3,234,0.042,26.588,"NLA12_AZ-107"
7476,556.002052881272,1900.46710430787,437.9698,0.185043961463057,415.705,14.35,11,0.017,5.332,"NLA12_CO-125"
7477,377.248353078797,1762.33119138738,852.7275,0.0177165354330709,0.508,NA,15,0.015,7.467,"NLA12_ID-142"
7478,267.53563575707,276.206457246243,34.2914,0.588289938843444,19.3765,16.81,9,0.009,3.786,"NLA12_ID-158"
7479,639.176464592022,128.47129725108,78.4809,0.0353399577917648,603.8632,18.525,13,0.007,5.562,"NLA12_ID-215"
7482,121.14832689638,15478.4761477644,648191.0068,0.144470647305631,37.4429,21.55,839,0,23.704,"NLA12_ND-129"
7483,55.3777355364697,340.033283925759,36674.4745,0.0864603970687439,502.6787,29.9666666666667,95,0.002,6.386,"NLA12_TX-114"
7490,797.287026261358,9356.86665237604,8912.0448,0.0332712883434463,5259.5168,24.5333333333333,124,0.002,13.953,"NLA12_NY-0108"
7496,130.836124173347,1958.37401120969,12629.6443,0.118452505385887,699.8383,31.9,17,0.002,2.051,"NLA12_TX-205"
7497,715.731480570883,3091.53875754678,693.4798,3.67990788396195,53.9754,NA,18,0.043,1.293,"NLA12_WY-120"
7498,275.747741404375,1478.99425920125,1893.3004,0.0564364098188241,25.1965,NA,15,0.003,1.266,"NLA12_WY-117"
7499,440.174302143197,744.038312714218,188.2048,0.734702422461788,69.9784,NA,12,0.002,1.645,"NLA12_WY-103"
7500,293.798483963439,4898.17186137899,48442.6444,3.31211330512709,187.7126,23.8,30,0.002,11.872,"NLA12_MN-R14"
7503,402.625015065257,1035.98281741448,3026.0021,0.018590355990584,421.837,33.37,37,0,1.065,"NLA12_MS-112"
7504,160.559936471891,1017.75279345689,153360.2089,0.0581941387614596,82.9654,28.22,1689,0.024,21.78,"NLA12_MS-125"
7512,144.732327765078,3981.23802471374,21372.2671,0.148967602100063,546.4027,23.4,346,0.002,1.427,"NLA12_SD-212"
7518,4.77969389635062,531.479421431394,678729.2096,0.024266890320521,1490.9945,23.5,88,0.002,27.187,"NLA12_ND-103"
7520,17926.2894038981,180269.002049859,2245.8108,0.113163262970362,1642.6064,22.78,20,0.038,2.157,"NLA12_VT-103"
7526,32.4456038914829,4916.25826578683,702351.4713,0.134423636477473,2667.301,24.2375,317,0,39.788,"NLA12_ND-172"
7527,342.847690400835,6592.34072824929,1861.0567,0.0683249606838787,507.1075,26.6,50,5.6,12.767,"NLA12_MD-118"
7528,276.433638534307,1058.35896257258,9941.209,0.350600114913147,386.9009,25.8666666666667,10,0.002,0.841,"NLA12_OH-R02"
7529,48.5300308561798,1274.230401057,48875.5579,0.066998778650279,2455.3164,23.5,33.6,0.005,13.6,"NLA12_CA-145"
7530,10.604218371629,1102.02633904699,663895.6987,0.424325930784997,289.0356,30.2,132,0.002,2.477,"NLA12_FL-103"
7531,57.8816085939233,476.28652013168,109307.189,0.0503975464034897,252.7881,29.7333333333333,70,0.003,5.012,"NLA12_FL-108"
7532,12.5177391639516,163.81506796248,22036.4303,0.700081831925547,72.099,30.02,35,0.024,2.659,"NLA12_FL-R06"
7533,741.076790466545,2680.21574240462,1158.3964,0.319717546093271,8.4828,18.585,58,0.414,29.572,"NLA12_ID-166"
7534,579.7357254793,258.018232146903,89.975,0.0728450292028014,379.6896,24.0333333333333,6,0.05,1.1,"NLA12_ME-110"
7535,90.1300546201741,461.664452750968,12435.3137,0.168371424619215,208.2016,31.87,20,0.002,1.87,"NLA12_MS-128"
7536,177.811949048673,4767.21196513906,32184.4333,0.291693961297793,311.2639,24.0666666666667,39,0.002,13.656,"NLA12_SD-107"
7537,382.315491421364,45049.7965165395,463438.4503,3.26549939433983,0.9081,26.7666666666667,70,0.002,7.814,"NLA12_VA-102"
7538,103.148192818349,477.92502252907,4894.306,2.81055405311698,106.7154,25.4,69,0.003,32.908,"NLA12_WA-R08"
7543,39.081396682679,1345.99185147587,65217.2819,2.10497304308704,558.7806,24.6666666666667,53,0,3.208,"NLA12_ND-160"
7544,81.0743973062017,544.953922175462,11928.1093,0.319516292382566,1238.186,22.875,18,0.005,1.085,"NLA12_NH-107"
7548,31.6149877537814,1695.67903479033,155389.0272,0.0629976490071091,973.1633,28.9,53,0.003,12.112,"NLA12_IN-127"
7549,2186.97351183101,10304.9962517146,2908.0266,0.291799142064093,237.78,21.59,44,0.002,6.724,"NLA12_ID-110"
7552,72.2633441887197,2099.74470574361,56382.7008,NA,NA,NA,390,0,2.676,"NLA12_SD-119"
7558,74.2098894116273,4273.63417354131,70584.4277,0.808123217257644,515.7784,27.9,42,0.002,9.522,"NLA12_MD-108"
7559,163.886505590352,42466.1945698076,425457.5776,0.0897183630598421,7938.5822,24.198,599,0,19.052,"NLA12_ND-194"
7560,268.085632773056,261.638495448133,195.5875,0.35824164870354,40.1285,19.9875,20,0.003,14.199,"NLA12_OR-129"
7563,133.562505079722,957.073234402252,2962.7608,0.0822103180226782,1205.9423,18,29.5,0.005,1.54,"NLA12_CA-128"
7564,40.7742278995027,5443.93319540248,1225731.5217,0.0161476143019018,2510.8353,30.7666666666667,124,0.002,10.485,"NLA12_VA-119"
7565,44.4026208327594,2395.460327907,214891.4531,0.6896611320869,383.0342,29.8333333333333,15,0,3.871,"NLA12_VA-R06"
7570,124.899150455576,1323.29195835247,4863.6303,0.0905284368133277,386.0102,23,6,0.05,2.7,"NLA12_ME-106"
7571,115.13846753319,286.610828860633,1250.3292,0.0747583859403599,402.7187,30.8966666666667,20,0.003,6.603,"NLA12_MS-113"
7572,66.8701283859606,985.540463338638,295746.356,0.276089188568411,1262.1483,26.875,572,0.002,2.738,"NLA12_OH-102"
7573,68.0368712782054,733.044543571812,2745.0635,0.037963232036746,1682.3831,26.1333333333333,38,0.002,16.535,"NLA12_MN-104"
7574,72.8578904637723,810.128502438373,41627.6596,0.0377226819645467,727.944,25.6,82,0.002,36.582,"NLA12_MN-131"
7579,270.377643096441,6598.73989264105,50554.4597,0.145369687640074,1805.5229,27.7433333333333,46,0.468,3.545,"NLA12_IN-111"
7580,140.75187647072,1405.09185900687,5126.0592,0.378369308262098,128.1309,19.0666666666667,12,0.002,2.572,"NLA12_WY-R02"
7581,70.0034282638097,1368.3550140024,69291.3128,0.108618276980392,3724.5113,25.4666666666667,69,0,6.78,"NLA12_MN-143"
7582,114.870970433756,212.691739703611,1079.7347,1.28994298406257,51.0559,25.5666666666667,15,0.003,0.972,"NLA12_CT-126"
7584,383.172578723455,1585.41255004725,3726.526,0.69466491937338,226.1784,26.44,20,0.003,4.986,"NLA12_IN-101"
7586,134.152023051499,23424.5075915335,523907.622,0.032691353654296,845.1929,27.7333333333333,64,0.002,11.105,"NLA12_VA-106"
7587,169.89210609358,1932.92919805613,43837.2273,4.27811939175642,561.7289,20.5125,175,0.096,6.802,"NLA12_ID-203"
7588,660.409754715517,3531.46101566687,79495.163,0.62621773729778,372.2991,22.955,82,0.002,9.54,"NLA12_ID-122"
7589,40.7656865873029,1117.91235342548,61482.4121,0.297322671014452,239.4476,30.2666666666667,19,0.002,2.724,"NLA12_IN-130"
7590,1278.89352789038,28018.8532855997,41043.4349,0.309395874573648,234.1964,21.1425,79,0.002,24.09,"NLA12_ID-198"
7592,88.2061652640924,1011.61386604698,21173.4839,0.0760921940600443,344.2955,26.4666666666667,16,0.002,5.099,"NLA12_IN-113"
7593,74.2780929445393,249.215793719641,2990.6566,0.141313757538556,151.6703,20.9,27,0.005,9.818,"NLA12_UT-167"
7595,34.8370331196727,1391.78850991278,211561.5592,0.0181935677359072,1353.0881,25.7333333333333,52,0.04,0.439,"NLA12_PA-117"
7596,91.2912876360682,1062.22556843705,21843.8499,0.117005760999379,256.6395,26.3,7,0.35,1.714,"NLA12_PA-106"
7597,181.115614149576,3281.8937219443,9775.8856,0.442846502360225,105.3925,22.3,6,0.05,3.8,"NLA12_ME-103"
7598,151.03993060256,400.459713945722,5086.0089,0.0390764849148181,3086.5289,31.6666666666667,7,0.05,1.55,"NLA12_OK-288"
7615,68.3481857461309,77.4792934531834,3900.8791,0.0715297144277492,703.2476,NA,18,0.002,11.717,"NLA12_OR-107"
7621,181.350212645019,2203.17864599205,23370.404,0.161644187730858,215.5277,23.7666666666667,20,0.003,6.708,"NLA12_WA-R10"
7622,1067.32228893615,17552.4290434127,4297.9198,0.0706255550837356,571.3102,20.1183333333333,12,0.002,3.164,"NLA12_OR-145"
7623,44.2053873842474,492.56558928985,14122.3489,0.077313602937554,487.1536,16.4666666666667,23,0.002,9.069,"NLA12_MT-110"
7625,139.143596962551,663.695012721758,1327.0608,0.294241904772113,130.6109,16.0833333333333,11,0,3.842,"NLA12_MT-152"
7631,642.00714697978,4096.11397050512,1169.501,0.100146076679892,1181.9135,11.9866666666667,14,0,1.348,"NLA12_WY-133"
7633,355.630094623673,14294.9456506887,31907.7763,0.0372339529187967,1620.0563,26.26,411,0,10.15,"NLA12_IN-147"
7636,19.5422927049825,763.388825710144,129241.4638,0.0235735105485742,562.7206,29.8,12,0.002,2.857,"NLA12_VA-R05"
7637,25.5934018641784,3268.48379986967,917118.026,0.0405435957037402,656.8411,26.65,41,0,3.536,"NLA12_OH-137"
7640,48.5397447341283,5496.82915834568,451028.409,0.0459796179290404,129.2116,31.2,60,0,14.557,"NLA12_TX-113"
7642,10.2735950096704,89.2953703506667,21761.769,1.70525548929249,5.9024,24.1,79,0,48.039,"NLA12_WA-R09"
7643,64.5356531333691,577.729215371741,4515.4208,1.4279957579387,227.4366,18.7,17,0.002,2.186,"NLA12_UT-196"
7644,14.7027120520797,403.710371787129,417538.1544,0.0269815293923517,792.6756,24.7,67,0,20.96,"NLA12_ND-202"
7645,254.815379757121,15493.2620906124,143902.3245,0.0207490081804132,5462.5358,25,78,0,21.047,"NLA12_ND-198"
7649,66.6053685257166,7703.71155093329,981154.9051,0.165196817690911,2662.972,22.85,359,0,52.09,"NLA12_ND-190"
7650,254.60419861211,3666.18997877016,11976.5386,0.298185533087436,299.041,24.8,11,0.05,4,"NLA12_ME-121"
7652,173.754732007818,9063.18412720794,138072.3469,0.085958456457509,2029.6921,27.1166666666667,289,0.003,8.702,"NLA12_OH-134"
7671,240.187806755866,13949.523333325,162998.1667,2.20916901464344,151.194,21.61,147,0.002,6.162,"NLA12_ID-104"
7684,197.236642541941,4581.61212744264,4992.6509,0.833076677291854,339.8842,16.74,84,0.003,17.528,"NLA12_CO-121"
7685,1075.74820300355,5083.586467406,1475.9072,0.0541846710178193,570.1631,18.3666666666667,180,0.002,12.868,"NLA12_WA-102"
7686,474.304145965352,2322.42645511376,1455.5235,0.103228563405138,1197.2074,21.9,33,0,4.239,"NLA12_CO-117"
7698,1631.65023241833,8110.1626163376,573.5563,1.60494045617822,158.2364,19.3033333333333,51,0.004,12.948,"NLA12_WY-115"
7701,50.8704585111197,587.57291477907,82831.1122,1.86291131949165,192.703,21.5,91,0,29.9,"NLA12_ND-145"
7703,70.8370811615413,4975.15676025573,204114.6341,0.309808202078939,590.2723,26.59,38,0.002,1.955,"NLA12_IN-134"
7706,78.7614470648498,138.752930142,1722.6512,0.46775828193866,131.823,24.8,7,0.05,1.1,"NLA12_ME-130"
7707,114.687443995684,7862.06075201981,124901.4233,5.86285260230433,55.374,22.85,36,0.089,3.843,"NLA12_ND-131"
7712,70.0513099505193,2301.50526296895,60720.0683,3.37413987872883,122.3374,22.0333333333333,25.6,0.005,10,"NLA12_CA-188"
7713,786.820739324417,2162.66493468647,365.1604,0.577399613538001,81.1464,17.625,16,0,5.907,"NLA12_MT-124"
7714,67.5581332769823,3199.98350135519,232631.6673,3.34545353694886,171.2705,23.4333333333333,554,0.002,22.275,"NLA12_SD-147"
7719,1032.08387545473,6175.96757304542,1636.7029,0.512641328520346,317.7791,23,48,0,13.233,"NLA12_OR-105"
7723,114.099800496686,1759.82866621946,36380.3981,0.694288008113571,253.5998,25,54,0,12.157,"NLA12_MN-121"
7729,52.9454673709661,959.802930354824,353844.3303,0.137418834511386,830.4946,29,129,0.002,9.844,"NLA12_DE-101"
7730,1019.02538134035,1351.49684659398,178.1545,0.50615734764039,135.6347,22.6,475,0.003,12.544,"NLA12_SD-137"
7734,54.0385485912432,698.795630844588,37285.072,0.0952523906160565,524.6451,29.7,111,0.002,26.84,"NLA12_TX-104"
7735,163.32864918099,1557.2647992358,30469.15960889,0.0919655705481809,306.8768,27.55,28,NA,1.29,"NLA12_WI-144"
7737,123.378675612015,6799.43616737409,191915.1313,5.38134373673338,267.1178,24.9666666666667,152,0.002,30.76,"NLA12_MN-119"
7738,96.9045235038293,6117.04036731676,712702.569,0.398979620652016,2415.1018,29,103,0,10.482,"NLA12_VA-R18"
7739,184.020085069569,1060.19145086078,9689.7399,0.0465772771951502,672.0702,29.6733333333333,5,0.05,4.43,"NLA12_OK-132"
7740,203.157855873458,1668.72579810812,3203.2587,0.380961291162879,54.5121,25.3,4.1,0.005,10.2,"NLA12_CA-119"
7743,122.181443963698,203.939880260622,701.3168,0.210847943773298,182.689,17.6666666666667,8,0,1.096,"NLA12_WA-R11"
7747,106.793384701407,4704.91591971411,17503.1676,15.8342337533599,52.457,22.275,288,0.003,32.29,"NLA12_OR-154"
