"uid","phyto_mean_biovol","phyto_se_biovol","phyto_total_density","zoo_mean_biomass","zoo_se_biomass","zoo_total_density","temp_mean","phos_total_mean","nitrate_mean","silicate_mean","site_id"
7125,207.37397139509,3450.15675053672,229798.784952181,0.399231265613632,0.855995205181034,899.8947,27.28,175,0.003,2.623,"NLA12_IA-134"
7126,95.2012609610252,623.068277917703,78090.9510793516,0.130171425414059,0.221199461116523,115.8288,24.1666666666667,688,0.0071,18.1,"NLA12_CA-105"
7132,70.1799270337281,497.830875408562,137728.975020944,0.0556115696941523,0.0426000740958315,382.0464,29,50,0,5.714,"NLA12_MO-115"
7133,28.71440856763,1085.00648301002,118573.436519888,1.76976309666002,2.65513743101567,211.5673,20.4,1344,0,26.454,"NLA12_MT-108"
7135,670.844989640274,1476.2206280445,5334.61487,0.254228537910846,0.215698010274659,310.1131,21.2666666666667,246,0.002,20.782,"NLA12_NV-105"
7136,17286.8848837496,281619.177585463,6239.69182389233,0.771314212815143,0.627564202130619,111.7787,20.92,108,0.002,27.715,"NLA12_NV-119"
7137,552.184474121639,8345.9554690795,7808.9956679045,0.695287076851441,0.361736843805767,132.7223,23.55,125,0.002,36.401,"NLA12_NV-104"
7138,865.970396599346,2603.17856073167,1931.03774628647,0.0276782419226169,0.0642238443650538,387.2139,26.6,47,0.004,2.772,"NLA12_RI-112"
7141,672.790905414992,10272.8988121984,17447.8360779257,4.13060462342462,12.3192472139614,180.4247,27.4333333333333,30,0.002,5.524,"NLA12_MN-116"
7148,177.454280223273,706.823164188597,8743.18154934262,4.94947641724007,5.76890331759623,66.1691,22.7133333333333,23,0.002,8.913,"NLA12_WA-141"
7149,504.188179882416,1931.28319584901,4859.15786972903,0.146219242262537,0.817820053223923,2121.8035,23.225,29,0.083,4.487,"NLA12_RI-113"
7150,615.661582461287,18730.4753753079,57693.1692196881,0.0898377598885063,0.10148837650364,1115.9016,24.3,162,0,36.831,"NLA12_SD-111"
7151,41990.2055207861,150609.876367707,3302.06972837899,0.446899360691292,3.61172557951517,1135.8206,27.075,158,0,3.049,"NLA12_NJ-102"
7152,29.8633547685791,184.657808259024,20872.7793052856,0.026935430478918,0.0337840277962397,1014.4074,27.8,17,0.002,4.312,"NLA12_NJ-119"
7154,4296.62874838539,176772.976324011,13034.7678400062,0.492687574300846,0.498903349123331,261.7736,20.1,83,0,15.711,"NLA12_UT-222"
7155,3837.43817730117,46049.7833524857,1039.31847264441,0.205852332983852,0.197504136464765,1159.7187,18.775,147,0.002,12.112,"NLA12_UT-137"
7163,411.991464246471,2138.64360469585,3669.51302441443,1.41603906038058,16.4010853251049,664.2434,16.445,41,0.002,17.418,"NLA12_ID-112"
7164,67.925215027092,236.433519413269,4910.39073585513,0.138408232706751,0.217796538805769,81.9366,24.0433333333333,29,0,14.405,"NLA12_ID-102"
7167,2423.13204372369,5764.35872115501,336.478568723419,0.366798364990608,0.749790158988607,216.7327,23.2475,22,0.002,12.385,"NLA12_ID-108"
7168,1446.41219725433,16546.7522854391,2495.03652281871,1.05622022044023,1.85883768903565,178.3522,23.845,43,0.002,22.39,"NLA12_ID-207"
7172,110.08209229405,143.506614500784,5337.90051092408,0.620129588239818,0.31749571418412,80.6246,NA,11,0.002,5.623,"NLA12_CA-R13"
7173,349.381915160092,4691.78274486971,13973.2569951796,0.0674273492491145,0.652316249034802,1104.0698,24.6875,76,0,6.277,"NLA12_CO-101"
7174,11854.0611835683,59680.5976105372,626.010230172121,1.88475830512684,1.59709315801278,31.4053,24.9333333333333,12,0.002,4.42,"NLA12_NY-R02"
7178,4067.55126849075,19232.1756500643,9357.41496389859,0.0320364123764868,0.382733872535529,7597.5486,28.15,113,0,5.872,"NLA12_TX-136"
7179,63565.516648054,405386.346764113,486.178946494036,0.0551624954584124,0.127755087041508,765.7014,19.005,21,0.003,0.181,"NLA12_WA-101"
7187,1284.69235369438,3194.00393090872,807.887313655566,9.34367897746854,18.6722757423518,108.8123,18.7266666666667,118,0.003,31.108,"NLA12_ID-165"
7188,858.463999833717,1169.64431661489,256.544214949793,0.178050867231858,0.301347444015836,359.996,23.345,65,0,27.889,"NLA12_ID-121"
7189,368.383416271047,4046.08778047653,6414.92976182525,0.220194305796189,0.278141881342667,422.6122,23.845,29,0.002,4.93,"NLA12_ID-105"
7190,937.326199694509,1879.90702075836,448.799148831116,0.133964910667065,0.0715842843671091,86.978,23.9333333333333,14,0.002,2.5,"NLA12_NY-0106"
7199,1278.08674599446,17834.9790559928,24484.1461249577,0.0399038821662309,0.0799536697989877,2197.4278,24.7,928,0,33.326,"NLA12_SD-134"
7200,224.155383847835,1128.71148329011,2371.15840171302,3.11803957161009,3.08505523203521,13.7725,23.5333333333333,10,0,2.403,"NLA12_CA-R12"
7205,221.101518846721,2925.61797572745,32125.0034678599,0.152002600698807,0.297144030571063,191.6408,28.325,28,0,0.503,"NLA12_TX-111"
7206,2203.2483243641,7130.32901836754,862.867705731128,0.132065115348173,0.112427753109257,597.5734,26.2,11,0.003,2.216,"NLA12_NY-0110"
7207,553.461923483607,2228.05673019554,37883.4114759495,1.87823365627386,4.45659028590369,201.9154,23.11,25,0,14.592,"NLA12_OR-113"
7208,4803.80693580231,14001.7769460002,5254.29824595655,0.811759648076334,4.14076222228465,571.5103,24.8666666666667,123,0.005,7.05,"NLA12_CA-190"
7209,563.198648480067,1927.19015793712,6174.98471806629,0.0956773492925721,0.189909527818963,361.1534,22.5666666666667,39,0.003,3.27,"NLA12_NJ-104"
7210,455.927441713212,1825.60228287117,12415.2712673534,0.0273084482701592,0.0562869273962723,2300.7349,28.4,49,0,11.876,"NLA12_NJ-101"
7217,657.21917390553,4288.96816052365,31727.8551591639,0.267230986603776,0.588342669672378,705.9825,27.96,91,0,9.402,"NLA12_IL-118"
7219,115.05653143875,11973.5464674793,268057.993327554,0.034724393293074,0.199250577910713,3718.723,29.3,87,0,14.665,"NLA12_MD-115"
7224,745.940457012492,1101.2858546025,925.264141141015,1.06337176663644,0.611795095022923,32.4198,28.5,5,0.002,0.621,"NLA12_CT-118"
7225,13038.8484098328,51171.8082610515,137.04605044357,5.83817663817664,10.6881028760723,45.4545,21.1933333333333,24,0,12.999,"NLA12_UT-294"
7226,631.065184314375,5730.34746446093,10377.9734215815,0.466146358967458,NA,4.4589,16.6025,37,0.002,14.784,"NLA12_OR-123"
7228,4984.08889874504,27855.4431672342,6971.42037525632,0.129693700531451,0.29815401695484,317.7903,29.5,12,0,1.783,"NLA12_AL-102"
7229,10.4885039469834,143.441686151101,380048.1470712,1.1463239978468,2.92324067845169,364.4802,20.68,166,0.005,39.9,"NLA12_CA-154"
7230,326.522030472053,1379.56872160444,4172.39767598654,0.162063309789201,0.457285997627684,371.6708,22.8,33,0.002,19.628,"NLA12_CA-R06"
7231,5219.0743248055,38927.6157562532,1056.30422030931,0.00911265335496405,0.0228987951473587,685.3218,26.8,13,0.002,3.906,"NLA12_NH-111"
7232,1829.80521120644,1071.51505233878,69.8188411627528,0.0315335246499201,0.077716506542421,118.6515,27.95,5,0,1.46,"NLA12_OH-118"
7233,926.578856529437,10769.7746918684,1815.86952685505,0.217695770622269,0.239262310538479,371.9838,26.1666666666667,20,0.003,3.732,"NLA12_RI-103"
7237,2344.4319983473,74646.7954950897,37142.5097815529,0.121456865299965,0.35138168973118,4621.0916,28.4666666666667,426,0.013,18.866,"NLA12_VA-118"
7238,1929.97837447668,6699.64040156684,4557.81756331088,0.605130581146722,2.57029997196686,721.3101,25.4,57,0.003,11.893,"NLA12_SD-108"
7243,657.346207508031,68533.664528692,364993.177443058,0.0879794957106136,0.197379648802137,3213.5715,26.2,236,0,46.872,"NLA12_MN-113"
7244,490.8199866913,1374.0504731106,9439.03800847831,0.220419618862029,4.00690714124071,6570.534,28.325,23,0,3.732,"NLA12_TX-112"
7247,331.805995061368,11430.3199319312,229440.890125929,2.0447344203374,7.67265571019834,230.1494,29,486,0,12.837,"NLA12_TX-152"
7249,662.101842609541,6804.26750859476,6213.12276580684,0.230756383054697,0.195906371127329,347.2632,28.6,17,0,2.049,"NLA12_IL-104"
7250,1029.27165200723,10799.9081341306,17571.3002170325,2.99764026705689,15.0264558444016,256.4697,23.7,51,0.003,28.131,"NLA12_OR-155"
7251,120.192289325939,4459.83236408076,23921.6103081539,0.0300317887936404,0.13008123339114,802.6728,29.27,26,0,6.635,"NLA12_MI-144"
7254,596.214989232168,5693.8133687003,5450.14325853296,0.172312114251986,0.0637314086082514,77.933,21.0966666666667,59,0,31.889,"NLA12_CA-R10"
7255,305.216543725555,1238.66183819979,7322.95803699864,0.165322310590902,0.307653839103998,600.2378,28.8333333333333,34,0,1.075,"NLA12_MO-103"
7256,3442.74663891761,4291.1702223765,602.060441006389,0.605756831348748,1.78931444687798,353.3819,17.08,40,0.003,16.667,"NLA12_WA-126"
7257,7590.92562888008,33075.0375753219,1260.32642456694,9.56445035751196,7.84557388342476,42.7678,20.9,93,0.003,40.556,"NLA12_WA-112"
7258,1454.50343315845,2489.1183383913,935.999518092363,1.27394276816092,3.34051397464695,375.036,22.1966666666667,38,0,22.566,"NLA12_WA-108"
7259,594.477478992498,10326.8672810866,8079.80355763925,0.164343974114183,0.163501861393702,495.15657899,29.075,19,0,8.799,"NLA12_VA-110"
7260,294.028367199155,539.157555786023,12066.8571995192,0.536472814536332,0.579215200476924,257.9853,28.55,24,0,2.686,"NLA12_VA-103"
7262,2121.09328296466,11915.6741452397,1238.37796243861,0.640978740530984,0.894188235869145,111.3104,30.4,5,0.05,2.71,"NLA12_OK-299"
7263,202.079551987539,125.199271184591,1397.54040833094,0.798518117093043,0.941489731397115,53.513,21.9,4.1,0.005,7.67,"NLA12_CA-167"
7264,396.187414367476,635.286965151905,2722.11090582421,0.0860466636167571,0.0581859581496893,84.1555,27.875,16,0.003,1.509,"NLA12_RI-108"
7265,208.268998423902,8836.27786918412,215214.570503528,0.0560577856338456,0.116384193249638,2972.3097,28.7,43,0.005,15.579,"NLA12_TX-201"
7266,1990.55323312824,8171.65100896836,1623.41841233834,1.74010745311005,1.54173397619087,20.6974,14.3133333333333,26,0.005,5.004,"NLA12_NY-0109"
7267,1051.78754576063,8270.97229792962,11221.7195697677,1.01925358402485,0.680002553695078,62.2066,25.1,100,0.01,21.295,"NLA12_SD-105"
7268,621.851825967518,766.352487066804,1023.53765595157,0.131419029014093,0.179338363308088,508.4667,29.4,24,0.002,9.531,"NLA12_IN-146"
7269,73.8945170533767,463.100225948822,7946.93756609599,0.132002437705848,0.0213949523731319,90.0847,26.8333333333333,5,0.04,0.897,"NLA12_PA-114"
7275,18680.3433840058,43841.0264950548,333.696808905408,5.31767028650331,6.24521093347158,87.7756,20.7,88,0.008,20.375,"NLA12_NV-177"
7276,2281.86951685685,17025.7682840542,9780.54629965948,1.30854872656291,1.0082938357609,120.4928,21,230,0.047,60.271,"NLA12_NV-137"
7282,5926.96510465691,43943.63895812,23944.6381826328,0.235140970778404,0.300268300946388,524.4101,28.1333333333333,62,0,9.512,"NLA12_IL-106"
7284,128.966685041495,775.527594345662,11746.0565471819,0.362403445197839,0.605423098592356,398.3748,23.3666666666667,12,0.026,0.139,"NLA12_NY-0111"
7286,1830.36736497112,70192.0013580178,31237.9008177969,0.0804083039823134,0.481001616723195,4132.4799,30.15,327,0.05,3.65,"NLA12_OK-296"
7287,163.07862814997,1388.41987098336,31979.507699832,0.210419957702523,0.147167609255237,205.1659,28.3666666666667,17,0.002,2.211,"NLA12_NY-R08"
7288,4696.21814200541,13693.7786041346,366.310650523869,0.530686808173035,1.39438870793692,224.1077,29.2,16,0.003,2.989,"NLA12_IN-116"
7289,1241.17292575814,1763.19478438121,254.55909369519,0.0874662479949816,0.159970354139759,676.5524,19.49,6,0,1.578,"NLA12_CA-R05"
7290,773.609733647654,6550.6344948117,19984.3437537995,0.142453077926251,0.408777156455734,742.9499,26.4666666666667,38,0.003,7.886,"NLA12_AZ-140"
7291,162.412874319596,354.576827981861,17843.5646400621,0.120104300112236,0.164682885093427,220.5175,27.7,31,0,12.345,"NLA12_AL-R03"
7292,397.223679808338,5637.6973569436,48423.0129552721,0.06541613207505,0.0386966194566077,178.9528,29.5,56,0,3.527,"NLA12_AL-103"
7294,4218.16617601072,12753.4140317807,155.070769999541,0.0991156546009289,0.0710819204313738,433.8124,28.55,8,0.002,3.202,"NLA12_OH-127"
7295,3264.36730032889,2862.63232252703,182.074276120864,0.524392119956202,0.426651357251451,22.1014,25.3,7,0,3.586,"NLA12_NH-109"
7297,147.807350039615,426.761303632056,17402.4739988276,0.0208525431655045,0.281526852711632,1822.5259,25.75,17,0.002,3.307,"NLA12_ME-R11"
7298,131.833363917771,1864.62878121525,16814.5277547695,0.0539471719106178,0.0323500469803288,340.8149,24.425,5,0.11,2.759,"NLA12_MD-103"
7304,943.312939283951,7694.19817676625,5641.95876168084,0.0638347391126145,0.193309401654776,1233.5744,28.5333333333333,39,0.003,12.612,"NLA12_TX-182"
7306,58100.1978032881,258824.42711489,442.126696271699,0.696731841824904,0.539863930175583,25.5312,14.7,20,0,2.728,"NLA12_NV-144"
7307,2116.96562526863,9170.08376463719,7520.25935488672,0.0686936602707248,0.219044043766601,2985.2158,28.395,157,0.007,2.354,"NLA12_GA-102"
7314,1293.33681424929,1817.18611396609,455.003579900087,0.471258247343708,0.601847937377364,200.3827,25.4,6,0.05,3.74,"NLA12_ME-114"
7321,193.956002550284,1091.7490765685,5819.45099124928,0.435950216160111,0.578368587893007,160.4135,21.2,11,0.002,5.324,"NLA12_MT-106"
7322,88.1061019611582,813.012537507038,7730.66510762527,18.8415524775943,19.8589252930584,6.7505,9.5,5,0.36,1.465,"NLA12_CO-119"
7325,14025.175861328,25264.9053729572,486.56600787563,0.464512060736223,0.310547446059807,336.0367,24.3875,15,0,2.609,"NLA12_CO-106"
7338,6923.31595671643,11818.349168541,132.795509008669,1.31544945190114,2.29437552849678,221.4564,21.2,31,0.002,14.013,"NLA12_CA-R01"
7339,7216.41909251379,469283.005928134,57696.579724732,0.0291898175249591,0.500078338643052,4520.9087,25.7,136,0.002,3.051,"NLA12_NY-R04"
7340,340.432675858826,2373.70516473864,16828.2070166957,0.0237387957533645,0.0392506058588809,77.426,26.3666666666667,9,0,1.645,"NLA12_NY-R11"
7341,8870.93774878706,8851.79233191736,234.681609515821,0.02642281792316,0.102805398531726,454.2324,23.9333333333333,7.2,0.005,8.97,"NLA12_CA-111"
7344,180.266797243571,1119.35897594795,23183.8583294576,1.36206533055133,1.54654315042571,229.571,27.5666666666667,219,0.015,17.206,"NLA12_NE-101"
7350,953.239055892835,3770.48284397269,7832.10130139624,0.051906778213887,0.263005473760899,4904.5059,26.5,153,0.002,46.454,"NLA12_ND-114"
7357,3690.34889154435,27907.7095198389,21902.741430953,0.0875562931679117,0.29472130403187,4660.6233,26.6,304,0,22.179,"NLA12_SD-133"
7360,215.861508802813,159.118542313343,3145.09261500702,0.727010107161158,0.00633899853431619,13.4657,24.3666666666667,10,0.042,5.042,"NLA12_PA-R10"
7361,186.023717060816,883.833529663058,9472.76258233194,0.0345624704950804,0.05751033087238,278.9789,25.1666666666667,22,0.008,2.923,"NLA12_PA-R11"
7364,1209.18024496306,1299.27823942524,1327.13391248715,0.23384245617896,0.231928103968651,196.2984,30.7533333333333,5,0.05,4.56,"NLA12_OK-306"
7366,1471.23707364923,1445.43221846073,161.731416820408,0.225236963667897,0.259570860372684,236.4603,16.8333333333333,4.1,0.005,3.05,"NLA12_CA-200"
7367,105.281715709413,984.527900214482,3570.38077663462,0.915656198903912,0.830506030265865,62.9329,16.8,6,0.007,3.312,"NLA12_UT-203"
7368,1647.90017520695,7011.34908968231,2243.55650950501,0.539865115304659,0.270125245469975,24.8212,30.7,37,0.08,2.698,"NLA12_AL-104"
7369,735.851369777769,10813.5767505313,43654.4800132687,0.0411662851685159,0.254751311514112,5011.9509,28.94,144,0,4.669,"NLA12_NE-106"
7370,505.307988254582,1513.99789065208,20160.0098705893,0.0979644115386459,0.168294269200646,742.6452,27.8025,58,0.002,16.357,"NLA12_IN-108"
7372,1729.31727999737,4765.37940707895,1616.88029723744,0.175950065462612,0.440442914950271,69.9636,29.2766666666667,54,0.022,7.85,"NLA12_MS-103"
7375,585.536051496832,12798.4801207296,24843.8002760257,0.0835359326048831,0.261881994878394,238.8541,29.1666666666667,33,0.003,5.049,"NLA12_AL-112"
7376,145.112642856814,429.320362336576,14700.5038513764,0.508496606352968,1.00423849725686,106.0953,29.7,24,0.004,8.858,"NLA12_AL-R05"
7377,200.253270116123,2708.63912003143,124674.775767819,0.0792912963137187,0.0859939240811292,524.0159,18.8,176,0.002,3.175,"NLA12_NY-R07"
7378,19574.6519302638,159304.890628714,300.740780769565,0.154672509255727,0.214967334556628,677.5535,28.0666666666667,13,0.003,4.332,"NLA12_VA-R14"
7379,4829.23872853042,7404.11463855832,140.002937234322,0.0230309346657125,0.0719201112269224,84.8207,26.4666666666667,16,0,5.609,"NLA12_CA-R03"
7381,5153.21439602935,69857.7070399758,4105.80612935544,0.0295773633862144,0.0950733207581643,1968.1707,25.8,28,0,0.259,"NLA12_MN-126"
7383,4601.75709866791,2033.09616465854,72.1944294270051,3.0205498975903,4.2730004053315,52.9735,NA,42,0.003,19.456,"NLA12_WY-124"
7384,271.154769236096,7955.95006622894,46419.359256929,3.54654055363719,7.69106079716318,162.2037,25.2666666666667,176,0.002,24.464,"NLA12_ND-109"
7385,581.192811602989,14320.143506669,23497.4028841374,0.121265599009174,0.433277876556057,816.9349,30.1666666666667,109,0,3.138,"NLA12_IL-120"
7389,788.633406930047,5108.7916270463,4221.3472345273,2.55889975725912,1.66351477200252,29.2081,23.375,10,0.002,3.827,"NLA12_ME-R08"
7390,6040.49936344484,40542.3356077523,955.377256096403,0.192240374633329,0.295983159615899,282.8152,24.7125,13,0.003,3.54,"NLA12_ME-R02"
7392,1673.3043986735,9964.90400740145,24497.598605846,0.0139393813261097,0.0395419030254397,1628.8743,NA,88,0.002,6.684,"NLA12_AR-101"
7395,1131.73608818515,5673.54530328459,1657.38323844377,0.0333436054917826,0.0725955323379315,111.6286,23.425,45,0,24.594,"NLA12_CO-129"
7396,6114.94708029571,7745.91089481847,216.217958657471,8.7838617777491,13.9753341855155,10.8463,20.5666666666667,40,0.002,20.375,"NLA12_CA-R02"
7402,273.31532923981,11990.76774482,47726.4100542078,0.263210773776808,0.153114754130263,147.0088,29.8,17,0.05,5.78,"NLA12_OK-119"
7403,832.840514469289,795.838187252884,1162.62126094696,0.044650578013467,0.0672336364411005,446.8408,26.6666666666667,41,0.002,19.886,"NLA12_MN-141"
7404,527.218548968883,1617.60553492794,6934.64581879835,0.0243574994537014,0.0673251726656445,2649.1923,27.05,82,0,7.943,"NLA12_MS-126"
7405,8556.88064408967,267070.577681246,34987.8913167838,0.11054103282539,0.685375701771741,7766.6526,27.55,1399,0,1.285,"NLA12_NE-110"
7406,1724.91376739909,7606.06995378521,3655.21011836254,1.56932172553201,13.7430824069422,654.2956,24.35,82,0.013,9.76,"NLA12_WY-102"
7409,1854.90738843731,35846.5399520576,16789.1691708858,0.0615823467443872,0.160835927881886,382.3612,NA,34,0.003,3.047,"NLA12_AR-105"
7410,2900.15100102313,7890.21715413013,543.09490717702,0.0753537075672312,0.258386407195325,1089.4381,26.5333333333333,19,0.003,6.6,"NLA12_VA-104"
7411,2745.97583694797,16890.6834776161,2578.4434032637,0.342330680789201,0.329728114711732,116.7307,26.2333333333333,40,0.003,16.295,"NLA12_MN-110"
7412,798.813535648186,1121.05503965798,145.684546275958,1.88316122351888,NA,3.5733,NA,9,0.012,3.993,"NLA12_ID-210"
7413,484.396531147726,461.330764376531,216.805360788127,0.10812339030672,0.13617726548208,85.42,15.65,23,0,10.782,"NLA12_ID-145"
7414,4927.26317997088,59281.3513054262,2853.11412803062,0.460577970563574,0.990404376826325,382.6008,26.2,147,0.003,0.216,"NLA12_SD-189"
7416,178.578782144126,1734.49374837375,24786.420030727,0.147813620920751,0.31744941472109,726.0772,29.475,97,0,6.132,"NLA12_MO-101"
7417,1878.26457624284,82478.4914135857,47526.6025056839,0.58856015233158,1.47645967287341,614.1865,25.3,1254,0.002,27.008,"NLA12_ND-149"
7418,1963.14933068303,53487.9629824618,19033.2320173013,0.16179796957371,0.318783988069045,1903.3737,25.2333333333333,333,0,36.788,"NLA12_ND-164"
7419,309.468197258351,1319.85455453941,5804.67416236751,0.355059395631421,0.750136645619376,594.8754,27.25,25,0.005,0.541,"NLA12_MN-R12"
7420,77315.1902027173,1233108.84370497,1055.45322081782,0.41823295682843,0.421459994523071,320.3057,25.22,10,0.05,1.3,"NLA12_ME-134"
7421,3419.34208549056,18875.5916616499,1649.09276583569,0.104698856743844,0.072361179239425,1512.0146,23.0333333333333,23,0,2.615,"NLA12_NY-R06"
7422,353.264491306193,1351.78817687921,1365.66787937326,0.212319772502889,0.259909039274272,220.9083,24.0333333333333,9,0.002,2.636,"NLA12_NY-R03"
7423,951.351394171616,1011.76056245017,214.890994276634,0.921942869732483,0.816693616523353,118.011,21.2666666666667,4.1,0.005,3.08,"NLA12_CA-166"
7424,3152.17057699449,6252.56266381506,281.927746767859,0.151673968066581,0.264674661183549,747.117,26.2,7.5,0.005,20.2,"NLA12_CA-112"
7425,539.789620331912,6533.56280356241,32724.8895961323,0.24291639339814,0.941395413567741,781.2828,26.0066666666667,86,0.002,22.453,"NLA12_MN-157"
7429,190.901042250126,922.124178157984,1660.90632121623,0.0462700811526385,0.0964201283312076,338.7567,23.0333333333333,12,0.002,5.536,"NLA12_ME-R15"
7430,1526.9846981036,3071.88153055103,3060.77783405719,0.23666536417104,0.163305267148654,296.866,22.25,9,0.002,3.197,"NLA12_ME-R06"
7431,5809.59856634523,5998.91465891397,421.622235672117,0.482633529313146,0.103222511707933,34.5954,21.475,10,0.002,4.105,"NLA12_ME-R10"
7432,1529.72705036961,1382.28145076316,283.638699397494,0.0615723014004501,0.121976302206841,258.5026,26.4,11,0,1.888,"NLA12_MN-R01"
7433,1593.77168460818,5800.01593195327,2069.87869282608,0.0416635956488374,0.0516784273326144,276.7812,29.26,21,0.003,6.807,"NLA12_MS-105"
7435,440.412366329088,2630.72188304764,49748.0556983918,0.145143296372566,0.442227023448189,2093.5352,29.8,225,0.002,47.049,"NLA12_NE-129"
7442,249.400621688887,832.031759966325,8203.5578778638,0.129366030042583,0.291457927245145,1201.1484,27.4733333333333,17,0.003,2.507,"NLA12_IN-160"
7443,493.321380100592,755.83133926161,1757.46107663773,0.471617593313937,0.93816393063225,307.5532,27.6,11,0.564,3.479,"NLA12_IN-172"
7444,681.017466373963,1715.10644933905,1657.31865514331,0.135520767373062,0.0791101210723634,250.3085,27.87,32,0.004,15.353,"NLA12_IN-128"
7446,342.904281579891,13474.3614840787,85082.9651492777,0.543476798856839,0.782743894241833,150.1801,30.3,45,0.002,0.568,"NLA12_IL-109"
7449,1126.01911776154,13147.0854002282,20592.5729822382,0.095555186205482,0.222958655462878,1894.6193,NA,279,0.002,46.972,"NLA12_ND-193"
7450,9030.42566572455,5905.83402061342,463.682008113184,0.0680660995544604,0.131879931051038,981.4166,24.85,18,0,3.712,"NLA12_CT-107"
7451,569.886495810675,4062.88365999134,1885.65899507996,0.130902028403331,0.124844665673186,263.8775,24.0666666666667,357,0.003,11.315,"NLA12_SD-165"
7453,867.735379188935,4401.12545292829,2665.12905024293,0.0919380250858353,0.128293049225915,126.8126,30.81,15,0.003,7.35,"NLA12_GA-104"
7455,454.309128758557,2061.758819257,7488.18313467782,0.0820530315301901,0.117198250726429,2235.3909,21.09,40,0.128,4.714,"NLA12_VA-126"
7459,373.719417261224,2461.06658290329,10939.223396954,0.0571515243362487,0.134970991076107,391.2949,31.0333333333333,62,0.003,13.866,"NLA12_AL-114"
7460,1023.53821232207,2486.07576651937,2001.15249469112,0.426522815986744,1.56899896419576,3370.5599,24.2675,366,0,1.742,"NLA12_SD-132"
7461,1023.54705854405,3897.23426644968,2474.54308696155,0.0475975709991649,0.0957888283150943,1172.4821,30.5,28,0.003,12.094,"NLA12_GA-R01"
7462,134.34584455105,6500.4133538354,119573.512090996,5.93382867327399,7.25402737338048,103.3499,28.2666666666667,684,0.002,44.001,"NLA12_IA-102"
7463,2720.32034020803,4054.50845234696,518.224323717771,0.116301909437568,0.190184680900091,276.9559,23.6666666666667,15,0.05,0.5,"NLA12_ME-109"
7464,2315.4614890905,4276.55144774284,3110.36261774704,0.110887182626309,0.681073811019434,2698.2821,24.35,28,0.003,0.298,"NLA12_MN-R13"
7465,1560.63939381868,4888.19515450955,2947.31939563895,0.113213800791222,0.086849297966635,221.7583,15.9533333333333,12,0.002,1.564,"NLA12_NV-R01"
7471,3421.66489097048,64967.4979150139,3218.44331037823,6.11544044872577,21.4973736645315,113.8691,20.6,74,0.002,7.528,"NLA12_MT-160"
7472,676.663691879984,1058.42308049996,597.579185867887,0.787278249392688,1.19434072241382,124.0301,19.6433333333333,28,0.002,11.832,"NLA12_MT-156"
7474,2442.50799630307,3459.25262797178,304.02220816634,0.181203668549041,0.0761744176938061,317.1172,23.0333333333333,12,0.002,0.404,"NLA12_ME-R03"
7475,5.14332229368174,117.162419241764,867955.562843877,1.10760845752214,3.26196378612789,190.7982,22.3,234,0.042,26.588,"NLA12_AZ-107"
7476,1057.68838266539,1941.03666658467,288.934611090156,0.185043961463057,0.313726436936869,415.705,14.35,11,0.017,5.332,"NLA12_CO-125"
7477,1029.9292637764,4489.75993386192,645.0640977653,0.0208333333333333,NA,0.432,NA,15,0.015,7.467,"NLA12_ID-142"
7478,1220.15102092407,569.791327033,14.5524601426408,0.589567870904342,0.609799528386561,19.3345,16.81,9,0.009,3.786,"NLA12_ID-158"
7479,2294.93644607448,6180.76798591971,74.5485995887346,0.0353399577917648,0.123064278810605,603.8632,18.525,13,0.007,5.562,"NLA12_ID-215"
7482,2352.58180195741,92894.9081805425,33379.1819344021,0.144470647305631,0.109643066509495,37.4429,21.55,839,0,23.704,"NLA12_ND-129"
7483,665.065952159979,3133.80948309218,6841.42069342548,0.0864603970687439,0.0803430352831335,502.6787,29.9666666666667,95,0.002,6.386,"NLA12_TX-114"
7490,6465.68700853576,79109.2254452089,3639.50618117364,0.0332712883434463,0.129417298389792,5259.5168,24.5333333333333,124,0.002,13.953,"NLA12_NY-0108"
7496,1411.90567036162,4250.07482357871,1170.34285263319,0.118452505385887,0.374321392305394,699.8383,31.9,17,0.002,2.051,"NLA12_TX-205"
7497,3115.28777695939,4813.90714173849,205.86753889747,3.67990788396195,5.00148809259086,53.9754,NA,18,0.043,1.293,"NLA12_WY-120"
7498,331.631790798891,1267.03067033295,1901.73178928571,0.0564364098188241,0.024402007474054,25.1965,NA,15,0.003,1.266,"NLA12_WY-117"
7499,3080.14037813601,2085.966778624,27.4522743509407,0.734702422461788,0.566778698446337,69.9784,NA,12,0.002,1.645,"NLA12_WY-103"
7500,3379.21236581975,16599.4722747914,4281.75975287959,3.31211330512709,11.6880616532255,187.7126,23.8,30,0.002,11.872,"NLA12_MN-R14"
7503,2916.06486072324,5838.74765173537,716.242292663541,0.018590355990584,0.0356233473782243,421.837,33.37,37,0,1.065,"NLA12_MS-112"
7504,960.692709156426,4345.21029094833,25679.2410860101,0.0581941387614596,0.0563706749336336,82.9654,28.22,1689,0.024,21.78,"NLA12_MS-125"
7512,2779.38036659192,15747.610455824,1292.09066030194,0.148967602100063,0.181592125642814,546.4027,23.4,346,0.002,1.427,"NLA12_SD-212"
7518,96.8602390805647,2749.47906124559,36835.6245707008,0.024266890320521,0.251076555536831,1490.9945,23.5,88,0.002,27.187,"NLA12_ND-103"
7520,66246.2547928874,350215.915939227,622.104788694029,0.113163262970362,0.465557146967898,1642.6064,22.78,20,0.038,2.157,"NLA12_VT-103"
